iso_a0,pais,adm_1_name,ano,mes,casos_dengue,incidencia_dengue,agua_basica,tmax_promedio,tmin_promedio,precipitacion,humedad_promedio,poblacion,densidad_poblacion
MEX,Mexico,GUANAJUATO,2022,7,18,0.2853,99.2738,33.05,11.41,3.98,62.58,6309543,206.1471
MEX,Mexico,GUANAJUATO,2022,8,3,0.0475,99.2738,31.2,11.37,5.91,67.62,6309543,206.1471
MEX,Mexico,GUANAJUATO,2022,9,0,0.0,99.2738,28.24,6.7,1.84,71.1,6309543,206.1471
MEX,Mexico,GUANAJUATO,2022,10,0,0.0,99.2738,29.28,5.65,1.22,65.5,6309543,206.1471
MEX,Mexico,GUANAJUATO,2022,11,0,0.0,99.2738,27.85,7.6,0.29,60.81,6309543,206.1471
MEX,Mexico,GUANAJUATO,2022,12,0,0.0,99.2738,26.22,4.77,0.09,56.93,6309543,206.1471
MEX,Mexico,GUERRERO,2014,1,0,0.0,97.0663,30.75,9.78,0.05,65.09,3450271,54.253
MEX,Mexico,GUERRERO,2014,2,0,0.0,97.0663,32.53,13.84,0.0,60.52,3450271,54.253
MEX,Mexico,GUERRERO,2014,3,0,0.0,97.0663,35.48,14.45,0.0,55.23,3450271,54.253
MEX,Mexico,GUERRERO,2014,4,0,0.0,97.0663,35.54,16.73,0.05,52.76,3450271,54.253
MEX,Mexico,GUERRERO,2014,5,0,0.0,97.0663,34.52,14.48,4.55,73.27,3450271,54.253
MEX,Mexico,GUERRERO,2014,6,0,0.0,97.0663,28.71,16.59,5.36,82.67,3450271,54.253
MEX,Mexico,GUERRERO,2014,7,0,0.0,97.0663,30.79,16.29,2.93,77.24,3450271,54.253
MEX,Mexico,GUERRERO,2014,8,0,0.0,97.0663,28.98,17.04,7.53,82.07,3450271,54.253
MEX,Mexico,GUERRERO,2014,9,0,0.0,97.0663,27.08,16.52,8.87,86.6,3450271,54.253
MEX,Mexico,GUERRERO,2014,10,0,0.0,97.0663,26.93,13.96,5.23,83.79,3450271,54.253
MEX,Mexico,GUERRERO,2014,11,0,0.0,97.0663,26.85,8.25,0.52,81.27,3450271,54.253
MEX,Mexico,GUERRERO,2014,12,0,0.0,97.0663,27.85,9.92,0.65,75.17,3450271,54.253
MEX,Mexico,GUERRERO,2015,1,0,0.0,97.3531,30.23,12.19,0.02,67.58,3465126,54.4865
MEX,Mexico,GUERRERO,2015,2,0,0.0,97.3531,33.4,12.44,0.1,61.91,3465126,54.4865
MEX,Mexico,GUERRERO,2015,3,0,0.0,97.3531,34.34,13.82,0.5,59.78,3465126,54.4865
MEX,Mexico,GUERRERO,2015,4,0,0.0,97.3531,35.57,15.98,0.01,52.78,3465126,54.4865
MEX,Mexico,GUERRERO,2015,5,0,0.0,97.3531,35.82,18.42,2.66,66.18,3465126,54.4865
MEX,Mexico,GUERRERO,2015,6,0,0.0,97.3531,31.32,16.88,4.47,76.51,3465126,54.4865
MEX,Mexico,GUERRERO,2015,7,0,0.0,97.3531,29.64,17.3,4.43,78.1,3465126,54.4865
MEX,Mexico,GUERRERO,2015,8,0,0.0,97.3531,30.44,17.72,4.74,80.0,3465126,54.4865
MEX,Mexico,GUERRERO,2015,9,0,0.0,97.3531,27.78,15.4,8.9,85.14,3465126,54.4865
MEX,Mexico,GUERRERO,2015,10,0,0.0,97.3531,28.32,15.03,4.54,82.93,3465126,54.4865
MEX,Mexico,GUERRERO,2015,11,0,0.0,97.3531,27.97,13.8,1.46,81.18,3465126,54.4865
MEX,Mexico,GUERRERO,2015,12,0,0.0,97.3531,30.06,12.51,0.17,75.31,3465126,54.4865
MEX,Mexico,GUERRERO,2016,1,0,0.0,97.6369,30.15,11.22,0.13,65.9,3479980,54.7201
MEX,Mexico,GUERRERO,2016,2,0,0.0,97.6369,33.32,9.39,0.05,54.74,3479980,54.7201
MEX,Mexico,GUERRERO,2016,3,0,0.0,97.6369,34.28,9.62,1.59,59.85,3479980,54.7201
MEX,Mexico,GUERRERO,2016,4,0,0.0,97.6369,36.23,16.43,0.24,49.0,3479980,54.7201
MEX,Mexico,GUERRERO,2016,5,0,0.0,97.6369,36.91,17.32,1.28,58.99,3479980,54.7201
MEX,Mexico,GUERRERO,2016,6,0,0.0,97.6369,32.73,16.6,5.49,76.28,3479980,54.7201
MEX,Mexico,GUERRERO,2016,7,0,0.0,97.6369,29.51,17.65,6.02,80.51,3479980,54.7201
MEX,Mexico,GUERRERO,2016,8,0,0.0,97.6369,28.75,17.21,6.27,84.16,3479980,54.7201
MEX,Mexico,GUERRERO,2016,9,0,0.0,97.6369,27.22,16.72,9.73,85.91,3479980,54.7201
MEX,Mexico,GUERRERO,2016,10,0,0.0,97.6369,27.69,11.77,1.23,79.44,3479980,54.7201
MEX,Mexico,GUERRERO,2016,11,0,0.0,97.6369,29.45,11.38,1.28,74.61,3479980,54.7201
MEX,Mexico,GUERRERO,2016,12,0,0.0,97.6369,30.83,13.17,0.02,69.53,3479980,54.7201
MEX,Mexico,GUERRERO,2017,1,134,3.8342,97.9175,31.56,8.75,0.0,61.39,3494834,54.9537
MEX,Mexico,GUERRERO,2017,2,102,2.9186,97.9175,33.15,12.23,0.0,54.08,3494834,54.9537
MEX,Mexico,GUERRERO,2017,3,155,4.4351,97.9175,34.11,14.36,0.06,52.18,3494834,54.9537
MEX,Mexico,GUERRERO,2017,4,135,3.8628,97.9175,35.77,13.61,0.07,48.89,3494834,54.9537
MEX,Mexico,GUERRERO,2017,5,126,3.6053,97.9175,35.48,16.65,2.96,65.11,3494834,54.9537
MEX,Mexico,GUERRERO,2017,6,222,6.3522,97.9175,30.36,17.42,7.08,81.98,3494834,54.9537
MEX,Mexico,GUERRERO,2017,7,235,6.7242,97.9175,28.37,16.79,5.43,82.65,3494834,54.9537
MEX,Mexico,GUERRERO,2017,8,176,5.036,97.9175,28.29,16.59,8.89,85.98,3494834,54.9537
MEX,Mexico,GUERRERO,2017,9,171,4.8929,97.9175,26.89,16.7,13.77,87.88,3494834,54.9537
MEX,Mexico,GUERRERO,2017,10,213,6.0947,97.9175,27.54,11.48,2.42,82.83,3494834,54.9537
MEX,Mexico,GUERRERO,2017,11,85,2.4322,97.9175,27.87,10.98,0.25,77.58,3494834,54.9537
MEX,Mexico,GUERRERO,2017,12,48,1.3735,97.9175,29.88,6.78,0.03,67.91,3494834,54.9537
MEX,Mexico,GUERRERO,2018,1,65,1.852,98.195,31.34,8.12,0.11,60.9,3509688,55.1872
MEX,Mexico,GUERRERO,2018,2,97,2.7638,98.195,32.1,14.93,0.07,61.03,3509688,55.1872
MEX,Mexico,GUERRERO,2018,3,96,2.7353,98.195,35.13,15.46,0.0,51.37,3509688,55.1872
MEX,Mexico,GUERRERO,2018,4,108,3.0772,98.195,35.18,15.69,0.27,52.83,3509688,55.1872
MEX,Mexico,GUERRERO,2018,5,108,3.0772,98.195,35.92,17.29,1.52,62.86,3509688,55.1872
MEX,Mexico,GUERRERO,2018,6,147,4.1884,98.195,34.21,16.52,8.19,80.24,3509688,55.1872
MEX,Mexico,GUERRERO,2018,7,243,6.9237,98.195,29.22,17.1,4.08,77.89,3509688,55.1872
MEX,Mexico,GUERRERO,2018,8,162,4.6158,98.195,27.44,16.42,9.03,84.16,3509688,55.1872
MEX,Mexico,GUERRERO,2018,9,293,8.3483,98.195,27.33,16.59,6.92,84.82,3509688,55.1872
MEX,Mexico,GUERRERO,2018,10,360,10.2573,98.195,26.65,16.24,6.49,86.54,3509688,55.1872
MEX,Mexico,GUERRERO,2018,11,187,5.3281,98.195,27.05,9.84,1.8,82.24,3509688,55.1872
MEX,Mexico,GUERRERO,2018,12,147,4.1884,98.195,28.0,10.65,0.15,78.18,3509688,55.1872
MEX,Mexico,GUERRERO,2019,1,112,3.1777,98.4694,30.52,10.23,0.02,68.8,3524542,55.4208
MEX,Mexico,GUERRERO,2019,2,147,4.1708,98.4694,34.03,12.6,0.0,61.3,3524542,55.4208
MEX,Mexico,GUERRERO,2019,3,207,5.8731,98.4694,34.76,12.61,0.0,53.82,3524542,55.4208
MEX,Mexico,GUERRERO,2019,4,166,4.7098,98.4694,35.24,12.65,0.0,47.03,3524542,55.4208
MEX,Mexico,GUERRERO,2019,5,385,10.9234,98.4694,35.54,15.77,0.91,55.94,3524542,55.4208
MEX,Mexico,GUERRERO,2019,6,796,22.5845,98.4694,33.37,17.9,4.74,74.81,3524542,55.4208
MEX,Mexico,GUERRERO,2019,7,1011,28.6846,98.4694,31.49,17.77,4.68,76.61,3524542,55.4208
MEX,Mexico,GUERRERO,2019,8,1630,46.2471,98.4694,28.94,17.07,6.64,82.39,3524542,55.4208
MEX,Mexico,GUERRERO,2019,9,2101,59.6106,98.4694,28.63,17.04,9.71,85.28,3524542,55.4208
MEX,Mexico,GUERRERO,2019,10,1698,48.1765,98.4694,27.03,16.28,5.15,86.85,3524542,55.4208
MEX,Mexico,GUERRERO,2019,11,1597,45.3109,98.4694,27.79,15.19,1.74,82.85,3524542,55.4208
MEX,Mexico,GUERRERO,2019,12,851,24.145,98.4694,28.24,9.35,0.02,76.15,3524542,55.4208
MEX,Mexico,GUERRERO,2020,1,674,19.0428,98.7408,30.56,10.38,0.12,65.68,3539396,55.6544
MEX,Mexico,GUERRERO,2020,2,627,17.7149,98.7408,33.91,13.56,0.11,59.98,3539396,55.6544
MEX,Mexico,GUERRERO,2020,3,455,12.8553,98.7408,35.48,14.91,0.04,55.38,3539396,55.6544
MEX,Mexico,GUERRERO,2020,4,284,8.024,98.7408,36.34,15.85,0.15,48.27,3539396,55.6544
MEX,Mexico,GUERRERO,2020,5,607,17.1498,98.7408,35.48,15.88,0.33,48.35,3539396,55.6544
MEX,Mexico,GUERRERO,2020,6,532,15.0308,98.7408,34.42,17.38,5.98,71.66,3539396,55.6544
